Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media,
83361,15/12/2015,0000,,,,3.3,,,68,,
83361,15/12/2015,1200,0,,25.8,,,,,,
83361,16/12/2015,0000,,,,4.3,,,69,,
83361,16/12/2015,1200,0,,24.1,,,,,,
83361,17/12/2015,0000,,,,5.3,,,66.75,,
83361,17/12/2015,1200,11,,22.2,,,,,,
83361,18/12/2015,0000,,,,6.6,,,53.5,,
83361,18/12/2015,1200,0,,24.1,,,,,,
83361,19/12/2015,0000,,,,6.6,,,57.75,,
83361,19/12/2015,1200,0,,25.8,,,,,,
83361,20/12/2015,0000,,,,6.1,,,71.75,,
83361,20/12/2015,1200,18.8,,22.7,,,,,,
83361,21/12/2015,0000,,,,3.1,,,78.5,,
83361,21/12/2015,1200,0,,24.9,,,,,,
83361,22/12/2015,0000,,,,3.3,,,73.25,,
83361,22/12/2015,1200,0,,24.9,,,,,,
83361,23/12/2015,0000,,,,5.5,,,61,,
83361,24/12/2015,0000,,,,6.6,,,58.75,,
83361,24/12/2015,1200,0,,26.1,,,,,,
83361,25/12/2015,0000,,,,6.4,,,69.75,,
83361,25/12/2015,1200,5,,24.2,,,,,,
83361,26/12/2015,0000,,,,3.4,,,69.5,,
83361,26/12/2015,1200,0,,25.5,,,,,,
83361,27/12/2015,0000,,,,4.1,,,73.75,,
83361,27/12/2015,1200,0,,24.9,,,,,,
83361,28/12/2015,0000,,,,5.4,,,60.5,,
83361,28/12/2015,1200,1,,25.8,,,,,,
83361,29/12/2015,0000,,,,1.4,,,83.5,,
83361,29/12/2015,1200,1,,26,,,,,,
83361,30/12/2015,0000,,,,0.5,,,78,,
83361,30/12/2015,1200,24.9,,24,,,,,,
83361,31/12/2015,0000,,,,6,,,67.5,,
83361,31/12/2015,1200,0,,24.8,,,,,,
83361,01/01/2016,0000,,,,0,,,87,,
83361,01/01/2016,1200,0,,,,,,,,
83361,02/01/2016,0000,,,,5.2,,,75.75,,
83361,02/01/2016,1200,7.3,,24.2,,,,,,
83361,03/01/2016,0000,,,,0,,,88.5,,
83361,03/01/2016,1200,13.2,,24.6,,,,,,
83361,04/01/2016,0000,,,,8.1,,,75.75,,
83361,04/01/2016,1200,6.8,,23.9,,,,,,
83361,05/01/2016,0000,,,,2.3,,,83.5,,
83361,05/01/2016,1200,27.2,,24,,,,,,
83361,06/01/2016,0000,,,,0.6,,,91.75,,
83361,06/01/2016,1200,2,,24.2,,,,,,
83361,07/01/2016,0000,,,,1.5,,,91,,
83361,07/01/2016,1200,7,,24,,,,,,
83361,08/01/2016,0000,,,,2.3,,,86,,
83361,08/01/2016,1200,21.2,,24,,,,,,
83361,09/01/2016,0000,,,,0,,,82,,
83361,09/01/2016,1200,13.3,,24.1,,,,,,
83361,10/01/2016,0000,,,,0.8,,,77,,
83361,11/01/2016,0000,,,,4.3,,,78.5,,
83361,11/01/2016,1200,0,,25,,,,,,
83361,12/01/2016,0000,,,,5.7,,,69,,
83361,12/01/2016,1200,2.1,,24,,,,,,
83361,13/01/2016,0000,,,,1,,,83.75,,
83361,13/01/2016,1200,0,,25.9,,,,,,
83361,14/01/2016,0000,,,,0,,,90.25,,
83361,14/01/2016,1200,14.1,,23.8,,,,,,
83361,15/01/2016,0000,,,,2,,,84.5,,
83361,15/01/2016,1200,2.4,,24,,,,,,
83361,16/01/2016,0000,,,,0.9,,,84.25,,
83361,16/01/2016,1200,1.6,,25,,,,,,
83361,17/01/2016,0000,,,,4.2,,,81.5,,
83361,17/01/2016,1200,0,,24.2,,,,,,
83361,18/01/2016,0000,,,,3.5,,,79,,
83361,18/01/2016,1200,8.8,,24.9,,,,,,
83361,19/01/2016,0000,,,,3,,,90.75,,
83361,19/01/2016,1200,3.2,,25,,,,,,
83361,20/01/2016,0000,,,,9.7,,,67.75,,
83361,20/01/2016,1200,38.9,,24,,,,,,
83361,21/01/2016,0000,,,,11.3,,,61,,
83361,21/01/2016,1200,0,,23.2,,,,,,
83361,22/01/2016,0000,,,,8.4,,,69.75,,
83361,22/01/2016,1200,0,,24.1,,,,,,
83361,23/01/2016,1200,2.8,,25.2,,,,,,
83361,24/01/2016,0000,,,,11.2,,,66.25,,
83361,24/01/2016,1200,10.2,,23.2,,,,,,
83361,25/01/2016,0000,,,,10,,,67,,
83361,25/01/2016,1200,0,,26,,,,,,
83361,26/01/2016,0000,,,,6.2,,,72.5,,
83361,26/01/2016,1200,0,,,,,,,,
83361,27/01/2016,0000,,,,2.5,,,84.5,,
83361,27/01/2016,1200,11,,23.8,,,,,,
83361,28/01/2016,0000,,,,6.5,,,83.75,,
83361,28/01/2016,1200,0,,22.9,,,,,,
83361,29/01/2016,0000,,,,0.2,,,87.25,,
83361,29/01/2016,1200,1.5,,24.9,,,,,,
83361,30/01/2016,0000,,,,0,,,90,,
83361,30/01/2016,1200,33.1,,22.7,,,,,,
83361,31/01/2016,0000,,,,3.8,,,77.75,,
83361,31/01/2016,1200,29.1,,23,,,,,,
83361,01/02/2016,0000,,,,,,,71.25,,
83361,01/02/2016,1200,22.1,,22.1,,,,,,
83361,02/02/2016,0000,,,,7.5,,,70.5,,
83361,02/02/2016,1200,0.2,,23.9,,,,,,
83361,03/02/2016,0000,,,,9.8,,,61.25,,
83361,03/02/2016,1200,0,,23.9,,,,,,
83361,04/02/2016,0000,,,,10.2,,,66.75,,
83361,04/02/2016,1200,0,,24.2,,,,,,
83361,05/02/2016,0000,,,,10.3,,,66.5,,
83361,05/02/2016,1200,10.2,,24.2,,,,,,
83361,06/02/2016,0000,,,,4.3,,,79.5,0,
83361,06/02/2016,1200,0,,25.2,,,,,,
83361,07/02/2016,0000,,,,7.6,,,68,,
83361,07/02/2016,1200,0.6,,22.9,,,,,,
83361,08/02/2016,0000,,,,7.3,,,71.75,,
83361,08/02/2016,1200,0,,24.8,,,,,,
83361,09/02/2016,0000,,,,4.1,,,,,
83361,10/02/2016,0000,,,,3.4,,,76,,
83361,10/02/2016,1200,38,,22.9,,,,,,
83361,11/02/2016,0000,,,,9.9,,,70,,
83361,11/02/2016,1200,0,,23.2,,,,,,
83361,12/02/2016,0000,,,,8,,,67.75,,
83361,12/02/2016,1200,0,,23.9,,,,,,
83361,13/02/2016,0000,,,,5.3,,,70.5,,
83361,13/02/2016,1200,0,,25.1,,,,,,
83361,14/02/2016,0000,,,,1.4,,,88.25,,
83361,14/02/2016,1200,0,,26.1,,,,,,
83361,15/02/2016,0000,,,,,,,87,,
83361,15/02/2016,1200,32.2,,24,,,,,,
83361,16/02/2016,0000,,,,6.4,,,79,,
83361,16/02/2016,1200,40.4,,24.2,,,,,,
83361,17/02/2016,0000,,,,9,,,71.5,,
83361,17/02/2016,1200,5.4,,23.9,,,,,,
83361,18/02/2016,0000,,,,9.7,,,60.75,,
83361,18/02/2016,1200,0,,25.7,,,,,,
83361,19/02/2016,0000,,,,8.4,,,65,,
83361,19/02/2016,1200,0,,25,,,,,,
83361,20/02/2016,0000,,,,5.5,,,75.25,,
83361,20/02/2016,1200,0,,25.2,,,,,,
83361,21/02/2016,0000,,,,6.6,,,77.25,,
83361,21/02/2016,1200,2.6,,25,,,,,,
83361,22/02/2016,0000,,,,4.2,,,76.25,,
83361,22/02/2016,1200,26,,24.2,,,,,,
83361,23/02/2016,0000,,,,5.3,,,79.5,,
83361,23/02/2016,1200,3.1,,24,,,,,,
83361,24/02/2016,0000,,,,1.4,,,81.5,,
83361,24/02/2016,1200,11.1,,22.2,,,,,,
83361,25/02/2016,0000,,,,2.8,,,79.5,,
83361,25/02/2016,1200,0,,25.2,,,,,,
83361,26/02/2016,0000,,,,6.5,,,76.25,,
83361,26/02/2016,1200,14,,23.1,,,,,,
83361,27/02/2016,0000,,,,6.5,,,66.75,,
83361,27/02/2016,1200,0,,24.6,,,,,,
83361,28/02/2016,0000,,,,5.2,,,75.25,,
83361,28/02/2016,1200,0,,24.9,,,,,,
83361,29/02/2016,0000,,,,3.9,,,76.5,,
83361,29/02/2016,1200,8,,22.2,,,,,,
83361,01/03/2016,0000,,,,3.4,,,71.5,,
83361,01/03/2016,1200,0,,25,,,,,,
83361,02/03/2016,0000,,,,1.2,,,85,,
83361,02/03/2016,1200,0,,24.9,,,,,,
83361,03/03/2016,0000,,,,9.1,,,62.25,,
83361,03/03/2016,1200,18.1,,22.2,,,,,,
83361,04/03/2016,0000,,,,7.9,,,68.75,,
83361,04/03/2016,1200,0,,24.2,,,,,,
83361,05/03/2016,0000,,,,0.5,,,81,,
83361,05/03/2016,1200,0.4,,24.4,,,,,,
83361,06/03/2016,0000,,,,3.3,,,77,,
83361,06/03/2016,1200,0,,24.6,,,,,,
83361,07/03/2016,0000,,,,,,,83.75,,
83361,07/03/2016,1200,0,,24.2,,,,,,
83361,08/03/2016,0000,,,,8.4,,,77.75,,
83361,08/03/2016,1200,20.7,,23.2,,,,,,
83361,09/03/2016,0000,,,,2.8,,,87.25,0,
83361,09/03/2016,1200,19.5,,25.9,,,,,,
83361,10/03/2016,0000,,,,2.9,,,79.75,,
83361,10/03/2016,1200,15.4,,24,,,,,,
83361,11/03/2016,0000,,,,1.7,,,72.5,,
83361,11/03/2016,1200,1.1,,23.8,,,,,,
83361,12/03/2016,0000,,,,0.2,,,71.75,,
83361,12/03/2016,1200,0,,24.2,,,,,,
83361,13/03/2016,0000,,,,0.2,,,72.5,,
83361,13/03/2016,1200,0,,23.6,,,,,,
83361,14/03/2016,0000,,,,5.3,,,80.25,,
83361,14/03/2016,1200,14.1,,22.2,,,,,,
83361,15/03/2016,0000,,,,4.9,,,76.5,,
83361,15/03/2016,1200,1.2,,23,,,,,,
83361,16/03/2016,0000,,,,6.6,,,70.25,,
83361,16/03/2016,1200,0,,23.2,,,,,,
83361,17/03/2016,0000,,,,9.4,,,71.5,,
83361,17/03/2016,1200,0,,22.9,,,,,,
83361,18/03/2016,0000,,,,7,,,75.5,,
83361,18/03/2016,1200,0,,24.2,,,,,,
83361,19/03/2016,0000,,,,4.2,,,88.5,0,
83361,19/03/2016,1200,4.6,,25,,,,,,
83361,20/03/2016,0000,,,,7.9,,,76.5,,
83361,20/03/2016,1200,25.2,,23.1,,,,,,
83361,21/03/2016,0000,,,,9,,,73.5,,
83361,21/03/2016,1200,0,,24.1,,,,,,
83361,22/03/2016,0000,,,,4.6,,,78.5,0,
83361,22/03/2016,1200,0,,24.1,,,,,,
83361,23/03/2016,0000,,,,7.1,,,,,
83361,24/03/2016,0000,,,,2,,,78.75,,
83361,24/03/2016,1200,1.2,,25,,,,,,
83361,25/03/2016,0000,,,,0.4,,,94,,
83361,25/03/2016,1200,18.1,,23.1,,,,,,
83361,26/03/2016,0000,,28.7,,0.2,,25.44,79,,
83361,26/03/2016,1200,2.6,,22.2,,,,,,
83361,27/03/2016,0000,,32.7,,6.2,,27.24,73.75,,
83361,27/03/2016,1200,0,,23.8,,,,,,
83361,28/03/2016,0000,,33.1,,8,,27.32,73.5,,
83361,28/03/2016,1200,0,,22.9,,,,,,
83361,29/03/2016,0000,,34.8,,8.1,,26.76,80.75,,
83361,29/03/2016,1200,0,,24,,,,,,
83361,30/03/2016,0000,,33.1,,4.1,,26.92,77.75,,
83361,30/03/2016,1200,36.2,,23.2,,,,,,
83361,31/03/2016,0000,,37.6,,8.1,,28.86,73.25,,
83361,31/03/2016,1200,0,,23,,,,,,
83361,01/04/2016,0000,,37.9,,9.8,,30.54,65.25,,
83361,01/04/2016,1200,0,,24.1,,,,,,
83361,02/04/2016,0000,,36.9,,10.2,,28.78,61,,
83361,02/04/2016,1200,0,,24.4,,,,,,
83361,03/04/2016,0000,,36.3,,8,,27.3,75,,
83361,03/04/2016,1200,0,,23.2,,,,,,
83361,04/04/2016,0000,,37,,9.6,,28.94,64.75,,
83361,04/04/2016,1200,2.6,,22.2,,,,,,
83361,05/04/2016,0000,,36.1,,5.2,,28.44,64.25,,
83361,05/04/2016,1200,0,,23.8,,,,,,
83361,06/04/2016,0000,,36.2,,6.6,,29.46,71.75,,
83361,06/04/2016,1200,0,,25.8,,,,,,
83361,07/04/2016,0000,,38.9,,6.9,,30.04,78.25,,
83361,07/04/2016,1200,0,,25.2,,,,,,
83361,08/04/2016,0000,,37.4,,9.5,,30.5,66,,
83361,08/04/2016,1200,13.4,,25.1,,,,,,
83361,09/04/2016,0000,,33.3,,3.2,,28.64,75.25,,
83361,09/04/2016,1200,0,,27.4,,,,,,
83361,10/04/2016,0000,,36.1,,7.8,,29.68,72.75,,
83361,10/04/2016,1200,0.8,,24.4,,,,,,
83361,11/04/2016,0000,,34.4,,3.7,,27.38,77.75,,
83361,11/04/2016,1200,0,,24,,,,,,
83361,12/04/2016,0000,,33.3,,6.9,,27.6,74,,
83361,12/04/2016,1200,0.5,,24,,,,,,
83361,13/04/2016,0000,,34.2,,6.4,,26.82,79.75,,
83361,13/04/2016,1200,0,,23.1,,,,,,
83361,14/04/2016,0000,,33.7,,0,,25.52,91.5,,
83361,14/04/2016,1200,28.2,,23.1,,,,,,
83361,15/04/2016,0000,,33.2,,4.6,,27.24,76,,
83361,15/04/2016,1200,24.1,,22.9,,,,,,
83361,16/04/2016,0000,,36.2,,10.1,,28.72,68,,
83361,16/04/2016,1200,0,,23.5,,,,,,
83361,17/04/2016,0000,,36.8,,10.2,,29.36,64,,
83361,17/04/2016,1200,0,,24,,,,,,
83361,18/04/2016,0000,,36.6,,10.3,,28.52,61.5,,
83361,18/04/2016,1200,0,,23.9,,,,,,
83361,19/04/2016,0000,,37,,10.1,,28.5,65,,
83361,19/04/2016,1200,0,,22.2,,,,,,
83361,20/04/2016,0000,,36.9,,10.1,,29.02,67.5,,
83361,20/04/2016,1200,0,,24,,,,,,
83361,21/04/2016,0000,,36.2,,7.8,,29.7,66,,
83361,21/04/2016,1200,0,,24.2,,,,,,
83361,22/04/2016,0000,,36.6,,8.3,,29.78,67.75,,
83361,22/04/2016,1200,0,,24.9,,,,,,
83361,23/04/2016,0000,,36,,,,28.98,63.5,,
83361,23/04/2016,1200,0,,24.8,,,,,,
83361,24/04/2016,0000,,36,,10,,28.64,64.75,,
83361,24/04/2016,1200,0,,22.3,,,,,,
83361,25/04/2016,0000,,34.8,,5.6,,28.68,70.25,,
83361,25/04/2016,1200,0,,23.2,,,,,,
83361,26/04/2016,0000,,27.8,,0.4,,22.32,90.5,0,
83361,26/04/2016,1200,7,,23.8,,,,,,
83361,27/04/2016,0000,,17,,0,,15.42,84.75,,
83361,27/04/2016,1200,22,,14.1,,,,,,
83361,28/04/2016,0000,,26.6,,6.6,,18.64,70.5,,
83361,28/04/2016,1200,0,,13.7,,,,,,
83361,29/04/2016,0000,,26.2,,9.9,,19.86,63.75,,
83361,29/04/2016,1200,0,,13.8,,,,,,
83361,30/04/2016,0000,,26.2,,9.8,,20.32,61.25,,
83361,30/04/2016,1200,0,,14.9,,,,,,
83361,01/05/2016,0000,,29.2,,9.7,,21.76,67.25,,
83361,01/05/2016,1200,0,,15.4,,,,,,
83361,02/05/2016,0000,,32.2,,9.8,,24.26,68.5,,
83361,02/05/2016,1200,0,,16.7,,,,,,
83361,03/05/2016,0000,,33.4,,9.7,,25.94,62.75,0,
83361,03/05/2016,1200,0,,19,,,,,,
83361,04/05/2016,0000,,33.3,,9.8,,26.16,67.25,,
83361,04/05/2016,1200,0,,20.1,,,,,,
83361,05/05/2016,0000,,36,,9.8,,26.92,67.75,,
83361,05/05/2016,1200,0,,19.9,,,,,,
83361,06/05/2016,0000,,36.3,,9.3,,27.98,62,,
83361,06/05/2016,1200,0,,22.1,,,,,,
83361,07/05/2016,0000,,36.4,,8.4,,27.96,64,,
83361,07/05/2016,1200,0,,22.5,,,,,,
83361,08/05/2016,0000,,33.6,,2.3,,27.76,74.75,,
83361,08/05/2016,1200,0,,24.2,,,,,,
83361,09/05/2016,0000,,34,,6.6,,27.42,76,,
83361,09/05/2016,1200,0,,23.8,,,,,,
83361,10/05/2016,0000,,33.6,,3.6,,27.3,70.75,,
83361,10/05/2016,1200,0.8,,22.9,,,,,,
83361,11/05/2016,0000,,33.3,,5.7,,26.68,72.75,,
83361,11/05/2016,1200,0,,23,,,,,,
83361,12/05/2016,0000,,33.6,,9.3,,27.08,80.75,,
83361,12/05/2016,1200,0,,22.8,,,,,,
83361,13/05/2016,0000,,31.5,,5.2,,27,78,,
83361,13/05/2016,1200,0,,23.9,,,,,,
83361,14/05/2016,0000,,32.7,,5.7,,27.56,76.25,,
83361,14/05/2016,1200,0,,23.6,,,,,,
83361,15/05/2016,0000,,35.8,,7,,28.66,68.5,,
83361,15/05/2016,1200,0,,23.6,,,,,,
83361,16/05/2016,0000,,32.4,,5.3,,28.04,73.75,,
83361,16/05/2016,1200,0,,24.1,,,,,,
83361,17/05/2016,0000,,29.5,,3,,23.4,79.25,,
83361,17/05/2016,1200,0,,19.9,,,,,,
83361,18/05/2016,0000,,23.1,,0,,21.36,85.5,,
83361,18/05/2016,1200,0,,20.1,,,,,,
83361,19/05/2016,0000,,26.2,,1,,21.96,82.75,,
83361,19/05/2016,1200,0,,18.2,,,,,,
83361,20/05/2016,0000,,33.2,,6.6,,26.04,77,,
83361,20/05/2016,1200,0,,19.8,,,,,,
83361,21/05/2016,0000,,27.9,,0,,24.82,81.25,0,
83361,21/05/2016,1200,0,,23.3,,,,,,
83361,22/05/2016,0000,,24.6,,0,,22.12,82,,
83361,22/05/2016,1200,0,,20.7,,,,,,
83361,23/05/2016,0000,,26.6,,3.2,,21.52,70,,
83361,23/05/2016,1200,0.6,,17.9,,,,,,
83361,24/05/2016,0000,,29,,8.7,,23.12,69,,
83361,24/05/2016,1200,0,,18.8,,,,,,
83361,25/05/2016,0000,,33.8,,8.7,,25.52,68.75,,
83361,25/05/2016,1200,0,,18.2,,,,,,
83361,26/05/2016,0000,,34.7,,8,,,68,,
83361,27/05/2016,0000,,31.3,,6.8,,25.88,72.5,,
83361,27/05/2016,1200,0,,21.9,,,,,,
83361,28/05/2016,0000,,27.4,,0.5,,22.86,81.5,,
83361,28/05/2016,1200,0,,20,,,,,,
83361,29/05/2016,0000,,24.5,,0.4,,,83,,
83361,29/05/2016,1200,0,,,,,,,,
83361,30/05/2016,0000,,34.3,,8.6,,25.4,70.75,,
83361,30/05/2016,1200,0,,16.8,,,,,,
83361,31/05/2016,0000,,33,,6,,26.28,74.5,,
83361,31/05/2016,1200,0.2,,21.1,,,,,,
83361,01/06/2016,0000,,34.3,,8.4,,27.2,72.5,,
83361,01/06/2016,1200,0,,21.1,,,,,,
83361,02/06/2016,0000,,34.9,,4.8,,27.94,70.5,,
83361,02/06/2016,1200,0,,22.9,,,,,,
83361,03/06/2016,0000,,30,,3,,24.98,79.75,,
83361,03/06/2016,1200,7.2,,20.2,,,,,,
83361,04/06/2016,0000,,33.6,,4.6,,26.92,75.5,,
83361,04/06/2016,1200,0,,22,,,,,,
83361,05/06/2016,0000,,33.8,,3.2,,27.6,72.25,,
83361,05/06/2016,1200,0,,22,,,,,,
83361,06/06/2016,0000,,33.9,,6.2,,27.58,69.5,,
83361,06/06/2016,1200,0,,22.1,,,,,,
83361,07/06/2016,0000,,27.5,,0,,21.72,84.75,,
83361,07/06/2016,1200,0,,19.2,,,,,,
83361,08/06/2016,0000,,21.9,,0,,19.34,87,,
83361,08/06/2016,1200,0,,17,,,,,,
83361,09/06/2016,0000,,27.1,,8.4,,20.6,71,,
83361,09/06/2016,1200,0,,14.9,,,,,,
83361,10/06/2016,0000,,26.1,,6.1,,20.62,62.25,,
83361,10/06/2016,1200,0,,15.7,,,,,,
83361,11/06/2016,0000,,24.6,,4.3,,19.82,71.25,0,
83361,11/06/2016,1200,0,,16.5,,,,,,
83361,12/06/2016,0000,,25,,8.4,,18.28,57.75,,
83361,12/06/2016,1200,0,,12.6,,,,,,
83361,13/06/2016,0000,,28.1,,8.6,,19.82,54.25,,
83361,13/06/2016,1200,0,,12,,,,,,
83361,14/06/2016,0000,,32.4,,8.4,,22.34,66.75,,
83361,14/06/2016,1200,0,,13.1,,,,,,
83361,15/06/2016,0000,,34.2,,8.4,,25.18,60.5,,
83361,15/06/2016,1200,0,,18.2,,,,,,
83361,16/06/2016,0000,,34.9,,8.4,,25.04,63,,
83361,16/06/2016,1200,0,,17.1,,,,,,
83361,17/06/2016,0000,,34,,8.3,,25.34,57,,
83361,17/06/2016,1200,0,,17,,,,,,
83361,18/06/2016,0000,,28.3,,4.2,,22.68,74,,
83361,18/06/2016,1200,0,,19.8,,,,,,
83361,19/06/2016,0000,,28.2,,5.2,,21.88,78,,
83361,19/06/2016,1200,0,,18.3,,,,,,
83361,20/06/2016,0000,,25.5,,2.9,,21.22,80.75,,
83361,20/06/2016,1200,0,,18,,,,,,
83361,21/06/2016,0000,,23.5,,0.7,,20.48,78.75,,
83361,21/06/2016,1200,0,,17.9,,,,,,
83361,22/06/2016,0000,,22.8,,0,,20.08,77.25,,
83361,22/06/2016,1200,0,,17.7,,,,,,
83361,23/06/2016,0000,,30,,8.2,,22.86,73.25,,
83361,23/06/2016,1200,0,,15.7,,,,,,
83361,24/06/2016,0000,,35.4,,8.4,,24.66,69.5,,
83361,24/06/2016,1200,0,,16.8,,,,,,
83361,25/06/2016,0000,,36.7,,8.4,,25.3,66,,
83361,25/06/2016,1200,0,,17.3,,,,,,
83361,26/06/2016,0000,,35.3,,8.2,,25.58,59,,
83361,26/06/2016,1200,0,,16.3,,,,,,
83361,27/06/2016,0000,,26.7,,4.3,,20.52,81.25,,
83361,27/06/2016,1200,0,,17.1,,,,,,
83361,28/06/2016,0000,,23.1,,3.2,,18.06,85.5,0,
83361,28/06/2016,1200,0,,14.9,,,,,,
83361,29/06/2016,0000,,31.1,,3.8,,21.66,83,,
83361,29/06/2016,1200,0,,15,,,,,,
83361,30/06/2016,0000,,34,,7.7,,24.16,63.75,,
83361,30/06/2016,1200,0,,15.9,,,,,,
83361,01/07/2016,0000,,34.4,,8.4,,24.16,61.5,,
83361,01/07/2016,1200,0,,16,,,,,,
83361,02/07/2016,0000,,35.4,,8.6,,24.74,60,,
83361,02/07/2016,1200,0,,16.7,,,,,,
83361,03/07/2016,0000,,34.8,,8.5,,24.04,64.5,,
83361,03/07/2016,1200,0,,16.1,,,,,,
83361,04/07/2016,0000,,34.8,,8.5,,24.04,64,,
83361,04/07/2016,1200,0,,16,,,,,,
83361,05/07/2016,0000,,35.2,,6.6,,24.04,63.5,,
83361,05/07/2016,1200,0,,16.2,,,,,,
83361,06/07/2016,0000,,30,,7.6,,23.18,70,,
83361,06/07/2016,1200,0,,18.4,,,,,,
83361,07/07/2016,0000,,27.1,,4.6,,20.74,77.75,,
83361,07/07/2016,1200,0,,15.7,,,,,,
83361,08/07/2016,0000,,34.3,,8.1,,24.76,70.75,,
83361,08/07/2016,1200,0,,16.9,,,,,,
83361,09/07/2016,0000,,36.3,,8.9,,25.88,68.75,,
83361,09/07/2016,1200,0,,19.6,,,,,,
83361,10/07/2016,0000,,36.8,,8.8,,25.68,60.5,,
83361,10/07/2016,1200,0,,17.3,,,,,,
83361,11/07/2016,0000,,37.5,,8.9,,25.66,62,,
83361,11/07/2016,1200,0,,16.9,,,,,,
83361,12/07/2016,0000,,37.5,,8.8,,26.56,59.75,,
83361,12/07/2016,1200,0,,18,,,,,,
83361,13/07/2016,0000,,37.4,,8.4,,,59.75,,
83361,13/07/2016,1200,0,,,,,,,,
83361,14/07/2016,0000,,37.1,,8.8,,,61.25,,
83361,14/07/2016,1200,0,,,,,,,,
83361,15/07/2016,0000,,37,,8.7,,,60.5,,
83361,15/07/2016,1200,0,,,,,,,,
83361,16/07/2016,0000,,32.4,,5.8,,22.54,76.75,,
83361,16/07/2016,1200,0,,17.7,,,,,,
83361,17/07/2016,0000,,25.5,,8.5,,19.52,64.5,,
83361,17/07/2016,1200,0,,15.1,,,,,,
83361,18/07/2016,0000,,30.1,,8.8,,21.36,59,,
83361,18/07/2016,1200,0,,13.1,,,,,,
83361,19/07/2016,0000,,27,,8.9,,19.94,57,,
83361,19/07/2016,1200,0,,14.7,,,,,,
83361,20/07/2016,0000,,28.7,,8.9,,20,61.5,,
83361,20/07/2016,1200,0,,12.9,,,,,,
83361,21/07/2016,0000,,29.9,,8.5,,20.94,66.5,,
83361,21/07/2016,1200,0,,13.3,,,,,,
83361,22/07/2016,0000,,32.2,,8.8,,21.6,71.5,,
83361,22/07/2016,1200,0,,13.7,,,,,,
83361,23/07/2016,0000,,36.2,,8.9,,23.26,62.5,,
83361,23/07/2016,1200,0,,14.1,,,,,,
83361,24/07/2016,0000,,37.8,,8.8,,26.36,50.75,,
83361,24/07/2016,1200,0,,15.2,,,,,,
83361,25/07/2016,0000,,37.1,,8.8,,27.1,51,,
83361,25/07/2016,1200,0,,19.8,,,,,,
83361,26/07/2016,0000,,36.7,,9,,26.94,47.5,,
83361,26/07/2016,1200,0,,17.7,,,,,,
83361,27/07/2016,0000,,32,,9.2,,24.84,66.75,,
83361,27/07/2016,1200,0,,18.6,,,,,,
83361,28/07/2016,0000,,33.8,,9.2,,25.04,59.5,,
83361,28/07/2016,1200,0,,17.7,,,,,,
83361,29/07/2016,0000,,35.9,,8.8,,25.78,56.75,,
83361,29/07/2016,1200,0,,17.7,,,,,,
83361,30/07/2016,0000,,37.8,,9,,26.24,51,,
83361,30/07/2016,1200,0,,16.5,,,,,,
83361,31/07/2016,0000,,36.1,,9.3,,25.02,68,,
83361,31/07/2016,1200,0,,16.3,,,,,,
83361,01/08/2016,0000,,36.2,,9.4,,25.54,50,,
83361,01/08/2016,1200,0,,15.8,,,,,,
83361,02/08/2016,0000,,36.3,,9.2,,26.18,51.5,,
83361,02/08/2016,1200,0,,16.8,,,,,,
83361,03/08/2016,0000,,37,,9.5,,25.72,50.5,,
83361,03/08/2016,1200,0,,16.8,,,,,,
83361,04/08/2016,0000,,37.2,,9.3,,26.44,44.25,,
83361,04/08/2016,1200,0,,16.1,,,,,,
83361,05/08/2016,0000,,37.5,,9.4,,26.22,62,,
83361,05/08/2016,1200,0,,16.9,,,,,,
83361,06/08/2016,0000,,38.8,,9.4,,28.32,59.25,,
83361,06/08/2016,1200,0,,19.6,,,,,,
83361,07/08/2016,0000,,40,,9.4,,28.02,58,0,
83361,07/08/2016,1200,0,,19,,,,,,
83361,08/08/2016,0000,,39,,9.5,,28.64,58,,
83361,08/08/2016,1200,0,,18.8,,,,,,
83361,09/08/2016,0000,,32.7,,7.3,,25.42,65.75,,
83361,09/08/2016,1200,0,,19.9,,,,,,
83361,10/08/2016,0000,,29.1,,4,,23.44,79,,
83361,10/08/2016,1200,0,,19.1,,,,,,
83361,11/08/2016,0000,,33,,9.8,,24.6,69.75,,
83361,11/08/2016,1200,0,,17.1,,,,,,
83361,12/08/2016,0000,,36.5,,8.4,,26.64,66,,
83361,12/08/2016,1200,0,,18,,,,,,
83361,13/08/2016,0000,,38.8,,9.2,,28.92,65.5,,
83361,13/08/2016,1200,0,,21,,,,,,
83361,14/08/2016,0000,,39.4,,9.6,,29.7,62.5,,
83361,14/08/2016,1200,0,,23.2,,,,,,
83361,15/08/2016,0000,,38.2,,9.4,,29.08,62.75,,
83361,15/08/2016,1200,0,,20.1,,,,,,
83361,16/08/2016,0000,,38.5,,7.2,,30.5,64.25,,
83361,16/08/2016,1200,0,,23,,,,,,
83361,17/08/2016,0000,,38.4,,9.6,,30.76,61,,
83361,17/08/2016,1200,0,,23.1,,,,,,
83361,18/08/2016,0000,,40.1,,8,,30.14,68.25,,
83361,18/08/2016,1200,0,,25.6,,,,,,
83361,19/08/2016,0000,,39.3,,3.6,,28.42,72.75,,
83361,19/08/2016,1200,0,,24,,,,,,
83361,20/08/2016,0000,,37.6,,5.9,,28.74,70,,
